episode,return,success,collision,steps,path_length
0,398.95638066902757,1,0,66,10.322590827941895
1,384.5920240813866,1,0,135,12.782194137573242
2,383.81765085831285,1,0,51,6.918459415435791
3,393.3459596056491,1,0,66,9.557519912719727
4,393.4689596630633,1,0,69,10.115702629089355
5,390.6810332387686,1,0,61,8.42676067352295
6,27.206245996479993,0,0,400,11.025636672973633
7,388.0933894999325,1,0,62,8.321507453918457
8,375.539215574041,1,0,45,5.691037654876709
9,410.3752550072968,1,0,136,17.20372200012207
10,407.29018806666136,1,0,80,12.236661911010742
11,381.03038060758263,1,0,54,6.504408359527588
12,386.6169504644349,1,0,64,8.206960678100586
13,408.63115254975855,1,0,79,12.913665771484375
14,373.1019706558436,1,0,44,4.915696620941162
15,376.5271499399096,1,0,47,5.528319358825684
16,427.5945668332279,1,0,99,16.813005447387695
17,405.1118269972503,1,0,78,11.988157272338867
18,412.4460484031588,1,0,90,14.825394630432129
19,408.12239255942404,1,0,76,11.83177375793457
20,390.3100553192198,1,0,57,8.274589538574219
21,408.3789619449526,1,0,76,12.412450790405273
22,408.6937446377706,1,0,143,17.51816177368164
23,410.6425452325493,1,0,81,12.195882797241211
24,425.63096242956817,1,0,91,15.361122131347656
25,384.10368236899376,1,0,51,7.10719108581543
26,409.6751557253301,1,0,79,12.059618949890137
27,394.88248883746564,1,0,64,9.28720474243164
28,404.64094879105687,1,0,76,12.020506858825684
29,408.4599031759426,1,0,80,12.070966720581055
30,391.87489161547273,1,0,63,8.569619178771973
31,392.8928623609245,1,0,63,8.708609580993652
32,383.18773590028286,1,0,51,6.883539199829102
33,390.4407897712663,1,0,60,8.241265296936035
34,393.42125625535846,1,0,64,8.757390975952148
35,388.11595771834254,1,0,55,7.882524013519287
36,-99.78254995681345,0,1,90,13.088682174682617
37,391.88003655988723,1,0,63,8.553143501281738
38,395.94516059570014,1,0,70,9.91763973236084
39,394.3385449387133,1,0,59,8.999874114990234
40,384.65307751111686,1,0,50,7.054568767547607
41,394.4062740653753,1,0,62,9.198412895202637
42,382.2078703874722,1,0,55,6.765357494354248
43,393.56274465471506,1,0,59,8.911026954650879
44,380.48645146237686,1,0,92,8.80126667022705
45,381.3655391000211,1,0,57,6.986403465270996
46,371.5325817959383,1,0,50,4.647111415863037
47,373.230186952278,1,0,48,4.926336288452148
48,26.82355754522041,0,0,400,21.395692825317383
49,412.65421194396913,1,0,81,13.27408504486084
50,419.85734842531383,1,0,87,14.219828605651855
51,411.1775434864685,1,0,80,12.343936920166016
52,386.8513578148559,1,0,175,15.529396057128906
53,386.6077433526516,1,0,57,7.875476837158203
54,401.0362049443647,1,0,130,15.165105819702148
55,394.151351807639,1,0,66,9.564014434814453
56,384.41239780560136,1,0,58,7.328227996826172
57,401.24743333179504,1,0,73,10.711225509643555
58,382.9556242823601,1,0,51,6.785608768463135
59,387.13502424024045,1,0,61,8.132905006408691
60,374.421708393842,1,0,47,5.199286937713623
61,379.86278804112226,1,0,57,6.628493785858154
62,403.89913325197995,1,0,74,10.864749908447266
63,389.82549069076777,1,0,61,8.431589126586914
64,391.5080548264086,1,0,62,8.476446151733398
65,387.2887823311612,1,0,59,7.888609409332275
66,393.11237494274974,1,0,61,8.987075805664062
67,410.932667800691,1,0,83,12.832413673400879
68,-120.26796436775476,0,1,110,14.328121185302734
69,381.9563810583204,1,0,49,6.56190299987793
70,-85.17829331383109,0,1,95,15.068605422973633
71,396.5929782297462,1,0,65,9.607242584228516
72,393.01032298244536,1,0,67,9.94974136352539
73,424.8536891117692,1,0,92,15.484698295593262
74,395.58403193578124,1,0,68,9.939797401428223
75,378.0115769188851,1,0,45,6.034027576446533
76,416.8719002958387,1,0,87,14.123435974121094
77,418.1972735673189,1,0,85,14.034605979919434
78,440.7154808174819,1,0,107,18.164583206176758
79,397.39235698617995,1,0,67,9.759272575378418
80,428.47452034428716,1,0,93,15.740293502807617
81,385.5328581482172,1,0,53,7.287342071533203
82,-100.44340847991407,0,1,90,13.324199676513672
83,390.1631737379357,1,0,63,8.613692283630371
84,34.65271026804112,0,0,400,21.972309112548828
85,379.0469700853573,1,0,155,11.20401382446289
86,402.62234713323414,1,0,70,10.945611953735352
87,405.0355311781168,1,0,74,11.332572937011719
88,431.12301058880985,1,0,96,16.445701599121094
89,379.8024221120868,1,0,76,7.736358165740967
90,413.9918291140348,1,0,82,13.32470703125
91,391.6401754580438,1,0,59,8.548285484313965
92,406.6048021838069,1,0,74,11.466158866882324
93,376.5857903640717,1,0,47,5.654318809509277
94,411.4961321307346,1,0,85,13.717741966247559
95,386.5293761976063,1,0,52,7.497931957244873
96,401.42769127339125,1,0,67,10.47913932800293
97,385.7892686072737,1,0,54,7.6014909744262695
98,421.88583130016923,1,0,87,14.46617317199707
99,392.0212228130549,1,0,61,8.806708335876465
