timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
2021184,116831,239.14878593597797,252.64599182359248,0.64,0.32,111.16,15.296795191764831
2031184,62497,239.4945431191595,242.8142445271203,0.64,0.3,117.54,14.334248023033142
2041184,41909,241.2977362439825,247.9578742601366,0.66,0.32,96.66,13.310108557939529
2051184,30955,287.5339328351193,220.68565578421598,0.74,0.22,108.78,15.261758711934089
2061184,24428,199.93277589063422,251.69115500798404,0.58,0.38,108.48,13.974313306808472
2071184,19977,187.49884620067198,253.8467206769133,0.54,0.4,121.26,15.396117607355118
2081184,17217,285.48903185140074,222.3183622795306,0.74,0.22,119.4,16.342675142288208
2091184,14986,251.51675169421992,241.38945371528396,0.66,0.3,115.28,15.813855428695678
2101184,13234,248.44956436252048,239.41208156221145,0.64,0.26,144.78,17.931395106315613
2111184,12057,224.90188858089874,244.8972522596366,0.6,0.32,128.42,16.092699503898622
2121184,11007,217.70665056745463,250.12006797222153,0.58,0.34,131.74,16.266728353500366
2131184,10172,242.96126943594544,248.81836638568535,0.66,0.34,94.56,14.43007858991623
2141184,9496,227.07409998963297,251.5050913109005,0.64,0.36,100.78,14.481025940179824
2151184,8789,288.32315585422043,218.92919863455924,0.72,0.2,155.38,18.412076035737993
2161184,8218,183.3164612923187,258.7125444040493,0.54,0.44,98.8,13.363543346524239
2171184,7947,237.55279990239274,252.0018400112025,0.64,0.34,103.12,15.488346614837646
2181184,7772,266.9851380878486,240.59013468620836,0.68,0.24,143.62,19.171341457366943
2191184,7616,265.20679429040786,229.12151795011803,0.68,0.24,132.54,15.975332330465317
2201184,7463,296.31923471630637,223.88499948416757,0.76,0.22,111.36,15.444090085029602
2211184,7304,196.45872572661523,248.4468114985616,0.56,0.38,117.36,14.899787017703057
2221184,7163,268.48998264250315,236.68211009304736,0.7,0.26,109.42,16.18249532699585
2231184,7029,240.0403347548411,242.93264483129929,0.64,0.28,131.16,18.228555086255074
2241184,6880,254.0798431328649,250.0359867795775,0.68,0.32,103.08,15.099789798259735
2251184,6734,232.04924261011126,253.19277264080716,0.62,0.34,107.38,14.188686009049416
2261184,6628,282.02234988592886,228.5135073884316,0.72,0.22,116.04,14.889461036920547
2271184,6529,192.36099325645148,257.22783138531304,0.54,0.4,124.4,16.138522750139238
2281184,6435,269.0792168752386,242.2300355302965,0.7,0.28,107.06,15.211114659309388
2291184,6340,271.9542878525969,238.30997564099764,0.7,0.26,118.16,16.558309354782104
2301184,6248,285.1049644193909,232.7533056071169,0.72,0.24,116.44,17.423997757434844
2311184,6166,214.03878994772506,257.6956792143494,0.6,0.38,94.64,13.508599288016558
2321184,6077,240.12032219009677,246.15167920820565,0.64,0.28,123.96,16.964703804254533
2331184,5991,212.64350560470064,257.6186276676671,0.6,0.36,106.56,13.520324796289206
2341184,5906,283.3538606456267,236.66457192465288,0.72,0.26,112.0,16.242751154899597
2351184,5824,293.71192199692365,225.3540068892679,0.74,0.22,117.04,17.050536184310914
2361184,5748,265.8334287187492,241.16068059169606,0.7,0.28,107.58,16.074892976284026
2371184,5673,277.3906144985417,233.33124195950444,0.72,0.26,108.08,16.780068476200103
2381184,5599,188.3521472617844,260.22877924720024,0.56,0.42,100.76,14.437494329214097
2391184,5532,213.86712938943646,256.5643634342569,0.6,0.38,112.82,15.38971747070551
2401184,5464,267.5297984021381,238.04897478644662,0.7,0.28,105.56,14.834025941491127
2411184,5395,264.24638890286116,235.74043034011328,0.68,0.24,123.64,15.182562389373778
2421184,5329,200.1341911118559,253.43333653532065,0.56,0.38,121.78,16.19330386161804
2431184,5261,286.44183632145666,228.0713932626397,0.72,0.22,137.96,17.68765168249607
2441184,5204,236.61888081027894,248.33662788730982,0.64,0.32,112.7,15.374108620882033
2451184,5140,291.62018429817863,229.2771306384537,0.74,0.22,107.32,15.7162553871423
2461184,5083,273.2069541338561,236.2042257254566,0.7,0.26,130.22,18.11190575838089
2471184,5028,297.5619364172633,220.95145460795024,0.76,0.22,116.78,16.698180998563767
2481184,4967,294.49113366691785,215.55140732206954,0.74,0.18,144.8,20.44357815504074
2491184,4917,257.003342017392,240.76192256958024,0.68,0.3,105.6,15.411793549060821
2501184,4865,266.79920847723486,227.75958529296204,0.68,0.22,133.52,16.382403813004494
2511184,4731,285.1209425385296,227.30785793552204,0.72,0.24,118.38,16.742559571266174
2521184,4657,275.0449337161783,244.19470802959754,0.72,0.28,92.08,14.216653327941895
2531184,4512,231.80904607321557,248.38723790117982,0.62,0.32,131.46,17.096314878463744
2541184,4376,258.7158303904756,239.34135651106027,0.68,0.26,125.94,17.15861444234848
2551184,4260,278.53556684150516,227.0434776051169,0.68,0.2,151.88,18.789824056625367
2561184,4142,272.4871295333217,230.7289070444645,0.7,0.22,136.82,16.34192403793335
2571184,4040,252.1702914129054,238.61637025871863,0.66,0.26,125.92,14.527770622968674
2581184,3969,238.70695087664078,247.72811088822064,0.64,0.32,110.58,14.987930636405945
2591184,3887,292.9410757584779,226.3689018352337,0.72,0.2,131.4,16.616869604587556
2601184,3811,263.8217449438275,233.88959770943475,0.68,0.24,123.34,16.31497085094452
2611184,3722,270.80868603397306,230.60321762953532,0.68,0.2,145.14,17.404557995796203
2621184,3641,247.97371468916768,235.66408076807735,0.64,0.26,141.4,18.87597631931305
2631184,3563,307.2939611199341,212.52636525155447,0.76,0.16,136.0,18.78666092634201
2641184,3489,268.3696219872228,226.1517788337424,0.7,0.24,121.68,16.091396192312242
2651184,3419,291.33851014484566,220.38791822895968,0.74,0.22,126.52,18.111546181440353
2661184,3348,231.09522849627967,240.3177619272336,0.6,0.28,143.04,17.440438520014286
2671184,3290,308.88749701657156,209.80511694153174,0.76,0.18,128.3,18.246723346710205
2681184,3223,274.5786642732661,227.84744840095408,0.72,0.22,125.88,17.12127169162035
2691184,3175,312.21813872960047,211.62067294904995,0.78,0.18,117.48,16.571446318626403
2701184,3128,316.35293800716386,197.85385904184773,0.76,0.12,158.48,20.780656076073647
2711184,3085,272.2906544982505,230.53102521555928,0.72,0.26,109.7,15.162890682220459
2721184,3030,246.78298562786705,245.07371175940236,0.66,0.32,114.74,15.589292221069336
2731184,2973,278.31778088058985,216.75010768502148,0.7,0.2,157.24,20.871421508789062
2741184,2922,234.15342122329224,243.9192019770334,0.62,0.3,136.5,18.380124309062957
2751184,2876,337.00935853865946,180.0123299821735,0.82,0.12,152.72,20.100646214485167
2761184,2843,193.15511205023932,258.87408732263515,0.54,0.4,125.96,16.5706459069252
2771184,2797,267.229616767267,232.3845821046893,0.7,0.26,117.42,16.167181386500598
2781184,2759,284.212316664501,231.34704042741777,0.72,0.24,118.48,17.288917655944825
2791184,2719,231.64137499875943,247.74261843608832,0.62,0.32,116.12,14.655470150709153
2801184,2682,272.314799870203,228.73490991308145,0.7,0.24,121.96,17.862506823539732
2811184,2642,254.89480148089365,241.37037300653265,0.66,0.26,134.84,18.9538679587841
2821184,2603,224.47343806018267,240.7702711051918,0.6,0.28,147.9,17.94280630469322
2831184,2577,199.7463023964604,248.41427588490208,0.52,0.3,167.52,18.99375977039337
2841184,2543,227.39865475897736,239.5067819440717,0.6,0.28,152.84,19.551167961359024
2851184,2511,293.0314612443059,217.95018027991574,0.72,0.18,145.04,19.278636310100556
2861184,2479,359.0607175172221,168.56167194799454,0.88,0.12,120.76,18.43590701341629
2871184,2445,251.64792066296113,236.6885129892263,0.64,0.24,147.56,20.69986504573375
