timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
10000,295,104.95823696527368,220.58187610200355,0.36,0.4,213.3,9.598979488313198
20000,212,182.930072829094,221.25766636128748,0.52,0.22,235.76,9.6317836779356
30000,192,150.33886452044143,204.8663282474527,0.4,0.14,355.32,11.852160665988922
40000,185,172.2326453470332,198.31901102043133,0.44,0.08,359.44,10.622932941913605
50000,183,207.96648591935497,211.18969510718347,0.56,0.14,264.12,10.589069046974181
60000,180,207.8082093596505,211.58701958125405,0.56,0.14,254.36,9.40917861700058
70000,179,175.94601380000907,210.4953781491779,0.46,0.14,305.28,10.164130902290344
80000,178,218.23321774216865,205.29734309372924,0.56,0.08,301.08,11.137058246135712
90000,177,245.04197317574824,195.96198068995528,0.62,0.04,305.82,10.684151570796967
100000,176,225.6392773330695,209.23990252180778,0.58,0.1,281.48,10.402169768810273
110000,175,233.23751012718714,196.3264375968735,0.58,0.04,316.14,11.01243024468422
120000,174,224.52040469844493,197.45091469018078,0.56,0.02,336.48,10.902860145866871
130000,174,257.89193992377716,194.83834928775536,0.68,0.08,259.5,10.315109901428222
140000,174,302.0588021544622,170.41645773721535,0.78,0.04,209.8,9.12603015422821
150000,174,227.6797620911129,201.04978303097766,0.6,0.08,272.54,9.517434086799621
160000,174,296.48017578321867,180.66155670117746,0.76,0.06,214.46,10.533670258522033
170000,173,265.07202230866847,191.23508959649408,0.68,0.06,257.2,10.73979519367218
180000,173,271.33527989248216,190.6570964911621,0.68,0.02,271.14,11.133196243047713
190000,173,235.50783840000156,195.32469838286195,0.6,0.04,281.22,9.307859125137329
200000,173,237.2526604253408,191.73409645835116,0.6,0.02,299.14,9.35786770068109
210000,173,327.9752199883998,165.2370105948441,0.84,0.06,162.48,10.277673095464706
220000,173,286.4700302024664,182.4642394993751,0.72,0.04,230.1,11.06767320394516
230000,173,307.22920471430785,172.83980084201892,0.78,0.04,203.16,10.45401566028595
240000,173,280.59739657111965,182.87365752446723,0.72,0.04,228.3,10.278504555225373
250000,173,254.1279627882567,193.33960372116974,0.64,0.02,281.14,9.646231749057769
260000,173,269.91794013284476,193.33957973291427,0.7,0.06,232.72,9.24886964917183
270000,173,287.146277779152,176.94100242403525,0.74,0.02,224.76,8.822297434806824
280000,173,280.54846250717867,194.15770635005975,0.72,0.08,222.64,10.961584914922714
290000,173,273.5950643111429,183.1300749748266,0.68,0.02,268.98,11.272091093063354
300000,173,311.2565065211316,163.4460288814248,0.8,0.04,178.68,9.486528811454773
310000,173,288.70181695378943,180.38851593328775,0.74,0.06,207.64,9.817679977416992
320000,173,256.3904602105212,190.43055933239768,0.66,0.04,245.72,8.601378211975097
330000,173,319.74925458505373,154.75934479225606,0.82,0.02,187.22,9.983029127120972
340000,173,332.1029024420578,146.95561842097823,0.84,0.02,172.56,9.89437635064125
350000,173,228.5818037839276,204.95612772672388,0.6,0.1,254.44,9.302785878181458
360000,173,319.7003337038031,162.08057491461366,0.8,0.02,213.44,11.606996927261353
370000,173,265.63469769670473,189.70745250674807,0.68,0.04,245.72,10.289414098262787
380000,173,281.4515774980679,186.0806484710831,0.72,0.04,223.2,9.336472202539444
390000,173,275.09699057667603,186.80167700256715,0.7,0.02,241.1,10.093494961261749
400000,174,322.5706151227994,152.83028441406097,0.82,0.0,192.26,9.916466077566147
410000,174,272.2361325700472,197.4203645134214,0.72,0.1,183.24,9.589102160930633
420000,174,298.83672050947723,175.69840274297988,0.78,0.06,175.78,9.415138499736786
430000,174,266.5021461274931,200.69305035167977,0.7,0.12,185.98,9.400271791219712
440000,174,287.69986551174827,179.81936245931973,0.74,0.04,211.16,9.349455833435059
450000,174,313.6328200514052,168.52081308635982,0.8,0.04,182.88,10.251015270352363
460000,174,314.4044662291544,171.27576615676836,0.8,0.06,173.78,11.0570352602005
470000,174,330.508918018581,150.46922694012645,0.84,0.02,165.86,10.109111776351929
480000,174,323.625318353393,155.88283366392162,0.82,0.02,176.32,10.301012856960297
490000,174,336.71842710346266,141.32709400803546,0.86,0.02,165.16,10.250395534038544
500000,174,323.6882240928992,156.79266818374978,0.82,0.02,188.4,10.633079681396485
510000,174,338.8441115928434,138.10586820514985,0.86,0.0,167.5,9.89177371263504
520000,174,332.2998323320324,156.11816352590932,0.84,0.04,162.24,10.724958229064942
