episode,return,success,collision,steps,path_length
0,398.43488714657724,1,0,88,10.302179336547852
1,387.51808625180274,1,0,84,7.912647724151611
2,-75.51989103015512,0,1,76,10.574041366577148
3,375.0401955458219,1,0,95,6.123249053955078
4,400.4264731723815,1,0,111,12.88535213470459
5,6.440250109169938,0,0,600,6.792264461517334
6,387.2555019205902,1,0,68,8.26009464263916
7,390.6017653159797,1,0,101,8.681863784790039
8,420.3322241771966,1,0,112,13.653127670288086
9,407.50178882014006,1,0,123,12.283720016479492
10,384.57509088981897,1,0,164,13.324098587036133
11,22.598606388201006,0,0,600,8.051554679870605
12,414.01546988636255,1,0,116,13.4217529296875
13,384.88442113250494,1,0,58,6.359753131866455
14,409.22851275652647,1,0,80,9.710206985473633
15,427.22208256740123,1,0,143,18.571094512939453
16,392.38674883544445,1,0,64,8.619799613952637
17,372.1584325693548,1,0,48,5.644546031951904
18,423.7056360151619,1,0,146,19.238811492919922
19,410.6651099547744,1,0,92,12.312814712524414
20,374.1093057692051,1,0,57,4.897828102111816
21,-111.30845587421209,0,1,39,3.496795415878296
22,-6.45714188052807,0,0,600,2.393745183944702
23,379.0140358693898,1,0,63,5.747735500335693
24,389.80082159116864,1,0,60,7.888343334197998
25,382.7143697347492,1,0,59,6.883615970611572
26,390.97922910377383,1,0,63,8.556683540344238
27,387.4944636095315,1,0,67,7.701412200927734
28,375.1683092475869,1,0,117,9.800141334533691
29,390.514452557778,1,0,103,9.74704647064209
30,385.71604678803124,1,0,110,10.623795509338379
31,383.8120383657515,1,0,57,7.147416114807129
32,398.9619818725623,1,0,110,14.31399154663086
33,-82.19486112333834,0,1,162,14.641345977783203
34,380.34796185139567,1,0,93,8.738675117492676
35,388.65835075080395,1,0,86,9.226154327392578
36,-2.591988455513274,0,0,600,2.0132288932800293
37,389.19983572140336,1,0,62,7.73183012008667
38,-119.50938683748245,0,1,20,1.4592229127883911
39,374.4415088247042,1,0,103,8.761858940124512
40,9.72417377185775,0,0,600,13.345002174377441
41,382.2305765063502,1,0,71,7.321918964385986
42,-7.312806516260935,0,0,600,2.7733607292175293
43,456.73143740347587,1,0,167,25.88686752319336
44,6.479193985695019,0,0,600,4.235500335693359
45,420.0783577547991,1,0,289,23.119770050048828
46,374.1914199180901,1,0,69,7.574745178222656
47,404.42650170531124,1,0,95,11.047337532043457
48,398.6932399943471,1,0,66,9.325780868530273
49,383.52594293281436,1,0,57,7.6524553298950195
50,370.40541573788505,1,0,147,10.910186767578125
51,3.04223368660314,0,0,600,6.372176170349121
52,394.56768858712167,1,0,94,10.792113304138184
53,393.95110994260176,1,0,163,13.386886596679688
54,371.8626228896901,1,0,72,6.687490940093994
55,-7.328879279084504,0,0,600,0.9482781887054443
56,389.7971184849739,1,0,52,4.745951175689697
57,394.01396560296416,1,0,79,7.8145751953125
58,387.53759306669235,1,0,61,5.908483028411865
59,377.38177004805766,1,0,89,7.7996015548706055
60,-100.42386089637876,0,1,45,5.152015686035156
61,381.1810819003731,1,0,73,6.469639778137207
62,415.57669498957694,1,0,110,15.003317832946777
63,398.896141393634,1,0,127,11.77833366394043
64,376.84705692366697,1,0,87,6.221318244934082
65,384.7159426789731,1,0,75,7.25572395324707
66,438.62327521294355,1,0,104,14.657416343688965
67,-1.506541741779074,0,0,600,2.056171178817749
68,403.38813996501267,1,0,89,12.192130088806152
69,390.7858733460307,1,0,81,10.111931800842285
70,403.5242159515619,1,0,69,9.185941696166992
71,395.98084195144475,1,0,72,9.496402740478516
72,0.6127031157520832,0,0,600,4.223370552062988
73,386.96799516584724,1,0,74,9.092283248901367
74,386.77727398462594,1,0,75,7.242676258087158
75,376.85862166807055,1,0,57,7.319987773895264
76,386.1614904422313,1,0,69,7.497390270233154
77,377.37104930728674,1,0,76,8.189791679382324
78,413.34109307988547,1,0,233,19.776674270629883
79,392.00889085861854,1,0,130,11.177087783813477
80,405.2145978775807,1,0,147,15.618419647216797
81,360.9084790290799,1,0,68,6.010149002075195
82,400.30723042041063,1,0,74,8.793025970458984
83,386.77208297979087,1,0,75,8.227008819580078
84,395.5088707334362,1,0,66,8.65600299835205
85,-4.37417808783357,0,0,600,2.353595495223999
86,392.6536825671792,1,0,94,11.073491096496582
87,388.4483439512551,1,0,57,6.389106273651123
88,405.9125994083006,1,0,89,11.85195541381836
89,402.00329750869423,1,0,93,12.24387264251709
90,-1.3291910081443348,0,0,600,3.2970635890960693
91,9.442689819910811,0,0,600,8.727518081665039
92,400.7394784130156,1,0,79,10.426395416259766
93,372.46514873276465,1,0,61,6.532250881195068
94,412.73961847648025,1,0,90,12.83488941192627
95,398.0128482822329,1,0,161,10.610602378845215
96,387.7428791313432,1,0,147,13.187702178955078
97,410.31786919385195,1,0,91,11.308296203613281
98,377.4711235249415,1,0,50,4.5928730964660645
99,420.72675524652004,1,0,79,10.88657283782959
100,411.4976179781024,1,0,574,21.3255672454834
101,-108.30129093490541,0,1,56,4.8905487060546875
102,399.9906327619683,1,0,208,15.949381828308105
103,419.8487964272499,1,0,114,15.312125205993652
104,366.57914908602834,1,0,137,10.319585800170898
105,376.84526672028005,1,0,54,5.26728630065918
106,373.4259780533612,1,0,79,7.392668724060059
107,389.46273950487375,1,0,72,7.2478532791137695
108,371.84508856758475,1,0,56,4.725667953491211
109,408.8778793863021,1,0,100,12.389033317565918
110,374.9848269438371,1,0,109,6.024165630340576
111,396.43404939607717,1,0,89,10.732409477233887
112,393.15417516604066,1,0,94,9.831010818481445
113,407.18556030094624,1,0,105,12.428694725036621
114,402.2223836518824,1,0,91,11.419022560119629
115,402.4443061808124,1,0,87,11.353534698486328
116,419.37105014629196,1,0,381,18.877323150634766
117,384.7689201491885,1,0,99,9.440022468566895
118,12.756717421458234,0,0,600,4.417300224304199
119,417.3247538153082,1,0,110,15.156590461730957
120,411.61085313744843,1,0,69,9.718645095825195
121,406.85055538639426,1,0,87,11.792237281799316
122,395.20809467323124,1,0,106,12.834932327270508
123,376.41012520715594,1,0,48,5.4382004737854
124,398.4259333042428,1,0,89,10.111587524414062
125,-102.93138419091702,0,1,6,0.1119634360074997
126,398.601732512936,1,0,107,12.309008598327637
127,4.570513167236641,0,0,600,2.0674238204956055
128,388.57674165815115,1,0,95,10.566168785095215
129,-12.201957952940575,0,0,600,3.718649387359619
130,381.74671435332857,1,0,124,12.306056022644043
131,402.7407180175651,1,0,124,14.310894012451172
132,415.2124977838248,1,0,214,16.234394073486328
133,398.60974168608664,1,0,124,13.224275588989258
134,407.87414930344676,1,0,86,11.841048240661621
135,439.68604838103056,1,0,143,23.04201316833496
136,414.8647205820307,1,0,113,14.337855339050293
137,6.808090290083783,0,0,600,12.75235366821289
138,407.6524691148661,1,0,99,14.075380325317383
139,16.58969614279181,0,0,600,10.192922592163086
140,394.00803739670664,1,0,76,9.413809776306152
141,-7.618769332395459,0,0,600,3.4140586853027344
142,5.210106289743635,0,0,600,2.6746654510498047
143,429.11488281562924,1,0,123,17.408716201782227
144,23.203630247491674,0,0,600,8.998775482177734
145,396.1793004348874,1,0,113,13.54434871673584
146,-89.08986048400402,0,1,76,7.995484828948975
147,-8.200021127559012,0,0,600,3.8621437549591064
148,409.01319356565364,1,0,143,14.25271987915039
149,423.8538238713518,1,0,127,16.470842361450195
150,388.9130373414373,1,0,100,10.292031288146973
151,358.53602464403957,1,0,45,5.027450084686279
152,382.6807408928871,1,0,73,7.256901741027832
153,385.4156961850822,1,0,65,7.913340091705322
154,384.3587564304471,1,0,55,7.112901210784912
155,403.357509908732,1,0,89,10.679154396057129
156,7.070865241781576,0,0,600,4.855905532836914
157,397.95168994157575,1,0,229,17.012168884277344
158,395.95187037368305,1,0,63,6.695606708526611
159,-26.410769273526967,0,0,600,3.3021576404571533
160,411.2098308969289,1,0,85,12.520718574523926
161,-18.245454393414548,0,0,600,4.725232124328613
162,-37.65492792526493,0,0,600,4.738986968994141
163,401.36646769801155,1,0,136,14.81377124786377
164,413.94437665492296,1,0,101,11.360891342163086
165,-111.78594183039968,0,1,103,4.139750003814697
166,-3.5859587959130295,0,0,600,4.87126350402832
167,379.7490651058033,1,0,67,8.594236373901367
168,387.0408218021039,1,0,97,10.184953689575195
169,5.544340042251861,0,0,600,7.143388748168945
170,406.6576047167182,1,0,89,12.19168758392334
171,426.5989022925496,1,0,116,16.750080108642578
172,409.3895857883617,1,0,95,12.72628116607666
173,-15.982400430366397,0,0,600,2.701826810836792
174,372.8870079535991,1,0,58,5.03908634185791
175,396.0435655377805,1,0,141,10.851115226745605
176,402.5924520487897,1,0,82,11.416825294494629
177,398.39974752627313,1,0,112,12.443384170532227
178,390.8271333481098,1,0,70,8.815594673156738
179,378.8815894462168,1,0,85,6.884610176086426
180,400.98048193287104,1,0,145,14.891605377197266
181,382.17396129854023,1,0,71,8.072230339050293
182,385.54102409724146,1,0,80,10.019055366516113
183,396.23488296568394,1,0,122,11.882116317749023
184,396.28786972817034,1,0,70,9.318155288696289
185,11.930779208627428,0,0,600,3.8330814838409424
186,384.38060877565295,1,0,86,8.846842765808105
187,377.3496949095279,1,0,50,4.903883457183838
188,406.1813287974437,1,0,196,15.58568000793457
189,13.046264323056675,0,0,600,2.4589881896972656
190,382.40152188096545,1,0,112,10.187660217285156
191,389.2613325305283,1,0,109,10.751376152038574
192,-7.728275569854304,0,0,600,3.1858153343200684
193,377.53284638375044,1,0,54,5.684926986694336
194,399.07214792072773,1,0,125,13.652816772460938
195,380.43845496326685,1,0,72,6.214632034301758
196,-21.28662910379353,0,0,600,3.893369674682617
197,406.06742002256215,1,0,111,13.302734375
198,413.5130838751793,1,0,97,13.730012893676758
199,398.3387739439495,1,0,123,12.897932052612305
