timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
2920768,9912,283.9775547942016,225.74006664357324,0.74,0.24,115.2,18.203073191642762
2930768,9711,340.7408622315701,191.69103395843015,0.84,0.16,125.54,18.586718088388444
2940768,9522,294.80058090387917,214.50299610588388,0.76,0.2,129.1,19.326983714103697
2950768,9339,346.2625077314784,180.63755532333712,0.86,0.12,116.54,16.913586031198502
2960768,9173,296.3645484180877,224.112739341064,0.76,0.24,111.12,17.21547116279602
2970768,9006,361.24017741759445,172.01899569165246,0.88,0.12,129.28,19.429031529426574
2980768,8854,339.05195871249305,193.5953017370976,0.84,0.16,110.76,17.181669358760118
2990768,8702,299.56918219682734,219.98874849937783,0.76,0.24,112.36,17.28981728196144
3000768,8559,273.6435257603018,236.70960463165096,0.72,0.28,103.22,16.013521497249602
3010768,8414,339.37777270356133,184.04575775818654,0.84,0.14,128.6,19.855032116174698
3020768,8271,324.1375496377115,200.96436690274584,0.8,0.16,131.2,19.596776750087738
3030768,8145,344.2468327097798,179.2805448033837,0.86,0.14,124.0,18.750730915069582
3040768,8020,302.36152185760176,216.5658293843483,0.78,0.2,115.74,17.296805178523062
3050768,7901,293.2005332957456,217.10118619028114,0.76,0.22,116.4,16.716875054836272
3060768,7782,338.1171652794946,202.81282896239549,0.82,0.16,123.64,18.532549738287926
3070768,7668,302.1536828513512,210.1914975169289,0.76,0.2,132.64,19.946938457489015
3080768,7556,279.774827119789,223.9233622498194,0.74,0.26,115.88,16.732465244829655
3090768,7447,340.39809565902806,194.77153812983437,0.84,0.16,116.32,18.636860799789428
3100768,7349,366.1654564491377,162.5633085783543,0.9,0.1,110.92,16.97125794827938
3110768,7257,334.4900146099756,197.33752472129072,0.84,0.16,109.3,16.71128703355789
3120768,7164,368.133815557402,161.65732432373443,0.9,0.1,109.86,17.1141201210022
3130768,7076,303.59468251167596,217.6250427929557,0.78,0.22,106.04,16.161935606002807
3140768,6989,330.2976366281326,200.42791670084543,0.82,0.18,112.34,17.34234490394592
3150768,6903,402.6682501281445,97.40209766694424,0.96,0.04,117.8,18.769754219055176
3160768,6820,356.2056544548133,167.91102838428307,0.88,0.12,107.9,17.28334346115589
3170768,6741,360.4796734160394,170.38707715679035,0.88,0.12,118.7,18.649737672805784
3180768,6663,336.75309695982025,192.94222034532703,0.84,0.16,119.84,18.936302914619446
3190768,6587,326.8358058378025,197.26410619756308,0.82,0.18,111.14,17.478086996078492
3200768,6513,296.06391462285654,220.84560736819395,0.76,0.22,118.0,16.46873903632164
3210768,6443,283.48686605475524,226.0154809821231,0.74,0.24,105.3,15.053650393784046
3220768,6374,313.2847045638454,201.9703161912752,0.8,0.2,113.42,17.7016593337059
3230768,6309,327.88241877367125,200.95287496910228,0.82,0.18,107.72,17.475540239810943
3240768,6241,270.90045262064626,227.36140481787723,0.7,0.24,119.26,15.615031850636006
3250768,6177,281.77457226302516,228.152659688947,0.72,0.24,122.46,16.58448874473572
3260768,6113,336.2056092525052,191.26257737556296,0.84,0.16,124.26,18.805764651298524
3270768,6050,342.99253155938436,175.85992922552376,0.86,0.12,122.08,17.15940128326416
3280768,5991,333.96720053947155,205.3493384749559,0.82,0.18,108.36,17.287731227874755
3290768,5933,347.5321611562316,182.06368026019652,0.86,0.14,110.3,17.24268054485321
3300768,5878,314.435661790834,211.5973980078349,0.8,0.2,110.56,17.314229662418366
3310768,5821,320.66308670732457,200.86422254077584,0.8,0.16,126.92,19.847402155399323
3320768,5767,333.13711741828797,189.20053165348006,0.84,0.14,117.9,16.913457406759264
3330768,5713,381.6028425951257,136.45262565898946,0.92,0.06,124.08,18.69962058067322
3340768,5660,349.13066949416793,184.13838072380707,0.86,0.14,116.56,18.746808307170866
3350768,5606,328.89450262602446,190.5940566570491,0.82,0.12,141.68,17.970161771774293
3360768,5556,278.79265495926245,230.31716892300227,0.72,0.26,116.2,18.63707389116287
3370768,5509,336.3097404039657,195.57984786134284,0.84,0.16,117.16,18.41699580192566
3380768,5459,329.0900407042076,190.3454902168664,0.82,0.14,135.72,19.740720195770265
3390768,5414,307.2521142103794,209.87272956168243,0.78,0.2,111.96,17.747136149406433
3400768,5370,370.7476083517345,161.561035536297,0.9,0.1,112.22,18.11201398730278
3410768,5327,340.89480707574285,194.60285634906478,0.84,0.16,112.54,18.28774137020111
3420768,5285,359.7440264116682,172.00763197144798,0.88,0.12,125.76,20.001718142032622
3430768,5243,300.39293215229986,219.37070852465675,0.78,0.22,120.66,18.459922695197164
3440768,5202,328.85103687826427,200.0636158919718,0.82,0.18,114.34,17.63942461013794
3450768,5165,344.1982218799014,183.86830845773773,0.86,0.14,112.08,17.724742708206175
3460768,5122,307.6628266774671,207.05469598191604,0.76,0.16,139.04,19.62859129309654
3470768,5082,368.8370165051316,158.72226496909752,0.9,0.1,127.68,19.880012493133545
3480768,5035,350.85146693544,183.10554623004515,0.86,0.14,110.26,17.648003544807434
3490768,4960,346.4521535126926,177.26314819297494,0.86,0.12,113.46,16.735169642716645
3500768,4866,355.1878797435586,171.0304413699203,0.88,0.12,106.84,16.543072047233583
3510768,4785,333.53304906323086,200.2890062009077,0.82,0.16,112.18,16.53839634358883
