timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
10000,291,77.15083769063523,202.01523979619049,0.28,0.32,327.7,15.66141577064991
20000,211,92.64204276348433,195.39332009359546,0.28,0.26,349.36,13.56735439300537
30000,192,56.77531913644913,154.8462632962961,0.16,0.18,433.66,14.672831029891968
40000,184,85.95556687447204,195.70466341008554,0.26,0.24,377.2,12.829329084157944
50000,180,182.3966420528486,208.93999665843427,0.48,0.12,326.68,13.234972243309022
60000,178,90.05218292888014,193.2096963267745,0.28,0.24,350.64,9.26941174864769
70000,175,181.15714478816716,212.2844236764064,0.5,0.16,314.34,12.432345390319824
80000,174,121.12449115252704,205.09251779271395,0.36,0.2,332.44,9.75200831979513
90000,174,189.1956553043111,218.34197810819774,0.54,0.22,236.72,10.408111758232117
100000,173,182.3145218668929,214.47408207045078,0.48,0.16,295.14,12.040482757091523
110000,173,193.49122095144838,209.88039381758296,0.5,0.1,331.0,10.600658812522887
120000,172,243.0858692120076,201.55289165657499,0.64,0.1,251.1,10.476279168128967
130000,172,242.3216891776262,195.9482554254045,0.6,0.02,311.28,11.517016378194093
140000,172,198.12694027648647,213.52353820078358,0.52,0.12,289.8,11.86838528767228
150000,172,233.12034032952445,206.34103058838616,0.6,0.08,275.18,9.571066451072692
160000,171,243.2365586232236,193.95226469138075,0.62,0.04,288.22,10.744739167690277
170000,171,188.3389044992209,208.86452985721795,0.5,0.1,314.74,9.277783603668214
180000,171,173.7257484632025,201.81156630945978,0.44,0.06,377.8,10.77201895236969
190000,171,245.96366962902556,202.91429242891437,0.64,0.1,245.06,9.803430173397064
200000,168,286.7028195005375,183.12587036848544,0.74,0.06,214.26,10.472725892066956
210000,167,236.11978195343698,197.39325118909213,0.6,0.04,306.5,9.423279637098313
220000,168,218.84210236777292,215.2939391606086,0.6,0.14,237.88,8.574686937332153
230000,168,281.8081374090525,190.3231086953508,0.74,0.08,195.36,9.368569128513336
240000,168,236.46303339394493,218.5128716999929,0.64,0.18,204.4,9.718379049301147
250000,168,322.36804094109357,156.28295720640216,0.82,0.04,196.42,10.872551913261413
260000,168,305.9301268913171,165.1819797804155,0.78,0.02,204.5,9.898793355226516
270000,168,232.9384603416847,195.03768618404916,0.6,0.06,284.92,10.11507331252098
280000,168,205.3570389126887,209.3727227217906,0.54,0.12,281.08,9.202135990858078
290000,169,280.8603212761168,187.40813151048198,0.72,0.04,254.94,9.793896960020065
300000,169,277.3916804214079,190.55305453195092,0.72,0.04,238.66,9.367976887226105
310000,169,272.7202022806731,192.0331745263981,0.7,0.06,227.84,10.019431644678116
320000,169,348.66542833006815,127.46102815563964,0.88,0.0,177.9,11.697360754013062
330000,169,306.9726499812698,164.29247532023956,0.78,0.0,208.76,8.935258531570435
340000,169,264.75591137113776,190.0802545422145,0.68,0.04,253.92,9.31009349822998
350000,169,291.759995917449,182.2585922109672,0.74,0.06,221.9,10.685305547714233
360000,169,371.58420470356657,96.29429921393019,0.94,0.0,142.52,11.196844878196716
370000,170,299.709124385681,172.2721140804275,0.76,0.02,218.14,10.17538318514824
380000,170,336.2235929372262,141.2535489634718,0.86,0.02,169.4,9.342524480819701
390000,170,339.2031441897286,143.51293383432576,0.86,0.02,170.08,11.33282835483551
400000,170,328.47690857131505,155.10562916929723,0.84,0.04,160.24,9.932383270263673
410000,170,309.8102992094292,165.50611639517126,0.8,0.04,187.58,10.349154636263847
420000,170,363.26271013182065,116.24193648690044,0.92,0.02,119.4,10.113080620765686
430000,170,364.4067785225814,114.19434911692437,0.92,0.02,125.6,10.966633234024048
440000,171,315.0596970427425,168.6440375515798,0.8,0.04,179.82,10.942377841472625
450000,171,355.4216845806213,115.99273010358526,0.9,0.02,134.76,10.79145402431488
460000,171,309.43671901236024,177.4967041673128,0.82,0.1,135.7,9.536478612422943
470000,171,346.67612044015726,139.0227349471212,0.88,0.04,147.62,11.399081864356994
480000,171,374.35517431302765,95.58706113597326,0.94,0.0,123.48,11.082879757881164
490000,171,345.49422908260897,147.4224618252586,0.9,0.08,109.52,10.293756942749024
500000,171,385.35981192851466,60.51561220749455,0.98,0.0,107.96,10.901958589553834
