update,timesteps,fps,train_return_mean,train_success_rate,train_collision_rate,train_episode_len_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,std_mean,early_stop
1,4096,1811.4,225.87084716613214,0.6585365853658537,0.2926829268292683,98.82926829268293,145.9750993542836,242.60648374335344,0.5,0.43333333333333335,110.73333333333333,11.641844097773234,314.80803920427957,-0.013030948169762269,629.648906771342,1.1286266734202703,0.005783156933709203,0.07063802083333333,0.42587727308273315,0.0
2,8192,1749.4,169.22964282402273,0.56,0.42,110.64,247.7115430805108,228.76531167678718,0.7,0.26666666666666666,125.06666666666666,16.105160188674926,268.96257230440773,-0.012144852931184384,537.9562383333842,1.1335443104306857,0.0047363099404416666,0.05732421875,0.4273155927658081,0.0
3,12288,1754.5,163.00445206376224,0.54,0.42,132.82,115.99365034537908,244.0411708565624,0.43333333333333335,0.5,130.73333333333332,16.54641042550405,288.86790933609007,-0.010923334740800783,577.7644814173381,1.1348813389738401,0.004721051609279433,0.053873697916666664,0.4260740876197815,0.0
4,16384,1760.8,211.20309718624642,0.64,0.34,112.32,138.67018393759113,243.32131689592924,0.4666666666666667,0.4,140.03333333333333,15.68434321085612,205.58980436325072,-0.011394861567532643,411.20919230779015,1.1325604622562726,0.005694905669952277,0.07311197916666666,0.42677488923072815,0.0
5,20480,1765.3,197.8656985514204,0.6,0.34,123.48,151.73842403181717,241.03020987681575,0.5,0.4,133.26666666666668,15.483238093058269,150.5516771554947,-0.013166554654405142,301.1365438302358,1.1420522217949232,0.006499168836065413,0.0794921875,0.4314950406551361,0.0
6,24576,1768.4,186.55762845703342,0.58,0.36,118.84,171.93390326900024,241.34516840512316,0.5333333333333333,0.4,125.13333333333334,15.911834677060446,160.84655497074127,-0.009407844028707283,321.71883371671044,1.1509774014353753,0.006798350012589557,0.084130859375,0.42742833495140076,0.0
7,28672,1592.7,120.33431600323341,0.44,0.52,95.68,167.67654693105175,237.22019480751567,0.5333333333333333,0.36666666666666664,118.26666666666667,14.851952666044236,221.9793578306834,-0.01302889660000801,443.99160906473793,1.137834038833777,0.006811877274109672,0.08673502604166666,0.4276944696903229,0.0
8,32768,1332.2,144.95194763229557,0.5,0.48,93.08,223.88044998717592,231.62957816167636,0.6333333333333333,0.26666666666666666,138.46666666666667,13.6512761592865,237.95130155881245,-0.012061754835303872,475.9335577329,1.1385094409187635,0.005576440442140059,0.06800130208333334,0.42667657136917114,0.0
9,36864,1127.3,213.0187841491978,0.62,0.32,110.12,121.60148812322444,237.32130300781373,0.43333333333333335,0.43333333333333335,142.7,17.146515544255575,128.53009102344512,-0.012333137266493092,257.09160523414613,1.1260656863451004,0.007783569934933136,0.10047200520833334,0.4224189519882202,0.0
10,40960,1006.7,163.23156897753614,0.52,0.4,121.62,199.6023673053801,224.957987234912,0.5666666666666667,0.26666666666666666,152.16666666666666,19.13956827322642,157.8958911259969,-0.00868086655488393,315.81582481066386,1.1131960690021514,0.0069495993845824465,0.085595703125,0.4223242402076721,0.0
11,45056,938.8,138.33710286923136,0.48,0.48,116.26,209.29803164330042,234.41184317716454,0.6333333333333333,0.3333333333333333,96.43333333333334,12.21174197991689,153.0353260119756,-0.00980327280315881,306.0969383875529,1.1134650394320489,0.006328620408506443,0.07950846354166667,0.423000693321228,0.0
12,49152,891.4,204.1929218981444,0.62,0.34,108.52,214.11802454192323,230.24325340972007,0.6333333333333333,0.3,112.3,12.97399670680364,119.09881993134816,-0.011812756336682165,238.22801394462584,1.1248322129249573,0.007303606351100219,0.09314778645833334,0.4258459806442261,0.0
13,53248,868.8,200.49017012345027,0.62,0.36,101.26,194.94229777548264,237.65034700016872,0.6,0.36666666666666664,95.73333333333333,12.053775310516357,247.62231556574503,-0.010420354444067925,495.2722276051839,1.1253024866183599,0.006472128608341639,0.08248697916666667,0.42341750860214233,0.0
