timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
10000,250,23.14369539582367,0.0,0.0,0.0,500.0,9.36282730102539
20000,184,19.36275136336917,0.0,0.0,0.0,500.0,13.342045783996582
30000,170,23.265790784731507,0.0,0.0,0.0,500.0,8.256563186645508
40000,163,65.26697438425617,0.0,0.0,0.0,500.0,23.757862091064453
50000,162,416.627943253836,5.684341886080802e-14,1.0,0.0,423.0,16.716638565063477
60000,163,418.4454009581823,0.0,1.0,0.0,261.0,16.30107879638672
70000,161,418.24820194765925,0.0,1.0,0.0,145.0,15.412177085876465
