update,timesteps,fps,train_return_mean,train_success_rate,train_collision_rate,train_episode_len_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,std_mean,early_stop
1,4096,1697.3,185.76372627859672,0.6585365853658537,0.2926829268292683,98.82926829268293,115.31237892142545,215.79607276765373,0.5,0.43333333333333335,110.83333333333333,11.628259150187175,286.39209860165914,-0.013429997054239114,572.817833518982,1.1297322740157445,0.00591453626693692,0.07394205729166667,0.42665642499923706,0.0
2,8192,1652.8,147.50334353459107,0.58,0.38,112.88,194.26558500821247,202.83148011028277,0.6666666666666666,0.26666666666666666,131.86666666666667,16.973499206701913,256.62793226242064,-0.012580973589016746,513.2878328323364,1.1332131092747053,0.006113427402063583,0.07799479166666666,0.42603927850723267,0.0
3,12288,1618.2,143.15678114366534,0.56,0.38,140.72,107.26891262443765,213.98795916076656,0.4666666666666667,0.43333333333333335,145.0,17.973037501176197,229.6505912621816,-0.011804596938115234,459.33158750534056,1.1321663533647854,0.00508511682904403,0.061507161458333334,0.42622697353363037,0.0
4,16384,1623.3,189.81370797545608,0.68,0.3,124.54,109.48421905143047,215.7174417191256,0.4666666666666667,0.4,147.03333333333333,16.620641819636027,169.28917326132458,-0.01167169605808643,338.6084387143453,1.1251987819870313,0.005502380264321497,0.066845703125,0.42230987548828125,0.0
5,20480,1617.0,197.91258685196533,0.68,0.26,131.42,87.86358691982367,217.1793358783358,0.43333333333333335,0.4666666666666667,143.33333333333334,16.585572822888693,91.84308859904607,-0.011757512924183781,183.71636854807537,1.1129220883051554,0.009691968997261331,0.12478841145833333,0.4225500822067261,0.0
6,24576,1618.9,158.01345505866,0.6,0.36,116.28,144.64685784195976,208.31094815043912,0.5333333333333333,0.3333333333333333,143.9,17.520194172859192,159.45044819513956,-0.010172602014305691,318.927935330073,1.1149409239490826,0.007478299114154652,0.0953125,0.4229143261909485,0.0
7,28672,1633.0,81.0362480872673,0.42,0.54,97.4,165.0666914610147,205.14084825723734,0.6,0.3,123.53333333333333,15.551954168081284,199.0793286005656,-0.014054824984244381,398.1934081077576,1.1062562679251036,0.007078513601057542,0.09401041666666667,0.41737478971481323,0.0
8,32768,1623.9,110.53764072920565,0.5,0.5,87.8,186.89846860896034,199.97110110361498,0.6333333333333333,0.23333333333333334,158.53333333333333,15.6584379752477,225.0902069091797,-0.013691599894082173,450.2143063545227,1.0841488222281137,0.006123652514361311,0.07626953125,0.4147658348083496,0.0
9,36864,1629.6,159.2554089557542,0.6,0.38,115.04,118.25220219709041,215.8662975434139,0.5,0.4,136.03333333333333,16.775100994110108,134.75068391958874,-0.01570487263185593,269.5392055352529,1.071179590622584,0.007632582754498193,0.10104166666666667,0.4110661745071411,0.0
10,40960,1627.5,149.55682373148719,0.56,0.36,130.18,176.53631348567416,199.18816328277572,0.6,0.23333333333333334,159.46666666666667,20.08478399912516,147.5516858736674,-0.014719228265069736,295.13919107119244,1.0633918816844623,0.008336587474332191,0.10901692708333334,0.41316288709640503,0.0
11,45056,1649.9,71.519648496385,0.38,0.5,145.08,126.82520938008476,217.81599555443893,0.5333333333333333,0.43333333333333335,94.23333333333333,11.87500613530477,97.79014131228129,-0.010143805502836282,195.6069436232249,1.0623964637517929,0.0075284558576337686,0.09560546875,0.4092831015586853,0.0
12,49152,1652.6,57.835270265319025,0.36,0.54,145.56,170.63131929278288,210.92840302569445,0.6333333333333333,0.3333333333333333,112.43333333333334,13.479943402608235,168.01864884694416,-0.014008412005690236,336.07154388427733,1.038101618985335,0.008540745494732013,0.10963541666666667,0.4038538336753845,0.0
13,53248,1670.9,138.66577787700905,0.56,0.4,124.16,138.56187078738424,219.61886727760512,0.5666666666666667,0.43333333333333335,89.7,11.040422296524047,162.87877152760822,-0.011374653515910419,325.7864361127218,1.0238899519046147,0.006112134505140906,0.07789713541666667,0.40385693311691284,0.0
14,57344,1669.1,173.53412730870212,0.64,0.32,107.68,135.05733664870868,215.1755489834836,0.5333333333333333,0.36666666666666664,132.8,15.49256298939387,128.45180246829986,-0.014075439035271605,256.93784810702005,1.0150282715757688,0.008436382397485431,0.10711263020833334,0.399460107088089,0.0
15,61440,1673.4,130.966124640617,0.54,0.42,112.6,168.04661920706718,210.91545291280798,0.6,0.3,123.73333333333333,13.33381619254748,150.8127839565277,-0.011064975081050457,301.6536673227946,0.9954435177147388,0.0074256307047714165,0.09386393229166666,0.3966526985168457,0.0
16,65536,1687.8,140.8364239427892,0.56,0.42,100.02,195.9107978279568,203.49114957301842,0.7,0.3,82.9,10.502896094322205,99.82944409052531,-0.011326495005050674,199.68742127418517,0.9798533675571283,0.008052629057783634,0.10611979166666667,0.3933614492416382,0.0
