episode,return,success,collision,steps,path_length
0,397.51430413126945,1,0,75,10.103577613830566
1,387.41531258728355,1,0,63,7.782803535461426
2,41.61749660380883,0,0,600,18.823463439941406
3,371.62452222872525,1,0,62,5.333803176879883
4,-5.5100405625385065,0,0,600,2.5280921459198
5,390.84799244382884,1,0,83,8.997664451599121
6,387.5530725364806,1,0,73,7.907404899597168
7,-94.264137822669,0,1,53,4.119922637939453
8,-16.87493943143636,0,0,600,4.709525108337402
9,406.6629409411689,1,0,135,12.492486953735352
10,388.9521268904209,1,0,65,6.736974239349365
11,20.783773017581552,0,0,600,6.878159999847412
12,-101.9306475892663,0,1,7,0.15557241439819336
13,385.14015966653824,1,0,59,6.1640448570251465
14,405.81415210850537,1,0,120,12.688404083251953
15,13.438634026605541,0,0,600,7.6014790534973145
16,391.97838486079127,1,0,68,8.487250328063965
17,376.033697524108,1,0,62,5.503944396972656
18,-4.35937833222124,0,0,600,6.713555812835693
19,409.0010053800652,1,0,82,11.680060386657715
20,374.9740562029183,1,0,44,4.874261379241943
21,423.0545641821809,1,0,165,19.941293716430664
22,391.1107475089084,1,0,184,10.870858192443848
23,19.88218022621004,0,0,600,5.243866443634033
24,389.31727105006576,1,0,58,7.790985584259033
25,382.82363350503147,1,0,61,6.778500556945801
26,390.7500209212303,1,0,71,8.518644332885742
27,387.08612267673016,1,0,79,8.026906967163086
28,383.7664171786746,1,0,141,11.981834411621094
29,-6.877350805705646,0,0,600,1.1283458471298218
30,385.2654674219666,1,0,97,10.889141082763672
31,383.95741921663284,1,0,62,7.026508331298828
32,398.27813454996794,1,0,263,21.816621780395508
33,3.201478454633616,0,0,600,2.7123067378997803
34,386.323491868563,1,0,88,8.284967422485352
35,388.99329794198275,1,0,90,9.340449333190918
36,386.996605534805,1,0,159,15.452127456665039
37,389.85926353000104,1,0,66,7.612626075744629
38,425.5949131483212,1,0,130,17.552383422851562
39,373.61639118246967,1,0,82,8.045144081115723
40,-11.901826587331016,0,0,600,2.604581117630005
41,383.58164193853736,1,0,87,7.444696426391602
42,373.3195406496525,1,0,110,9.543325424194336
43,-1.7476255990477512,0,0,600,8.687262535095215
44,404.4647876183153,1,0,299,13.868735313415527
45,11.746527881659858,0,0,600,6.198940277099609
46,380.53553941473365,1,0,102,8.00537109375
47,403.22513480484486,1,0,106,11.671818733215332
48,397.82995623350143,1,0,78,9.060835838317871
49,378.3196231611073,1,0,57,7.066257953643799
50,-15.661507574892312,0,0,600,4.315422534942627
51,11.289175199931378,0,0,600,12.5811128616333
52,31.844349199426233,0,0,600,13.022501945495605
53,389.4223387725651,1,0,140,15.156662940979004
54,368.55870442200103,1,0,126,7.607139587402344
55,-3.873747890786035,0,0,600,4.106119155883789
56,389.5984547585249,1,0,46,4.711610317230225
57,391.1860190778971,1,0,62,7.326426029205322
58,387.9364715963602,1,0,56,5.85745906829834
59,372.9278569323942,1,0,122,6.1465301513671875
60,419.0656310589984,1,0,104,14.16748046875
61,380.7150163631886,1,0,56,6.409346580505371
62,417.1728546456434,1,0,102,14.316694259643555
63,-3.001660034085944,0,0,600,1.8343782424926758
64,377.3002566099167,1,0,53,5.72153902053833
65,384.90255887806416,1,0,67,7.693634033203125
66,26.88345406825829,0,0,600,7.859131336212158
67,5.90754744457081,0,0,600,3.5444087982177734
68,398.60962110199034,1,0,104,11.329634666442871
69,396.74392077542507,1,0,137,11.033452033996582
70,402.20073948800564,1,0,66,8.87484073638916
71,395.19874681159854,1,0,72,9.910985946655273
72,3.8828696043783566,0,0,600,3.134176015853882
73,391.4472698792815,1,0,109,9.47840690612793
74,388.4488072618842,1,0,70,7.073669910430908
75,379.49623742327094,1,0,60,7.2464752197265625
76,386.464894650504,1,0,85,7.475211143493652
77,382.46747557242634,1,0,186,8.675790786743164
78,7.917595032029567,0,0,600,5.110970497131348
79,-5.51317881338764,0,0,600,0.5721901655197144
80,408.5418008156121,1,0,107,12.657772064208984
81,364.15843851771206,1,0,77,6.131754398345947
82,400.40231796354055,1,0,68,8.621278762817383
83,387.2132852934301,1,0,69,8.170051574707031
84,393.455758580938,1,0,64,8.843774795532227
85,-6.29399190759068,0,0,600,1.2186461687088013
86,391.96807499649003,1,0,82,9.934324264526367
87,389.4695326704532,1,0,57,6.489434719085693
88,404.78143789671594,1,0,83,11.83232307434082
89,400.18785065598786,1,0,102,11.694318771362305
90,-0.31840625470795203,0,0,600,1.6344913244247437
91,-6.842971995771222,0,0,600,0.7912434339523315
92,398.8551042094987,1,0,107,12.461952209472656
93,371.4030080717057,1,0,52,6.360079765319824
94,415.7676259065047,1,0,90,12.868705749511719
95,396.3052166060079,1,0,96,9.2266263961792
96,35.06106816697866,0,0,600,13.240819931030273
97,410.4018926490098,1,0,147,17.301185607910156
98,377.3766227774322,1,0,52,4.696051120758057
99,420.7355783060193,1,0,76,10.861827850341797
100,-6.564303153194487,0,0,600,0.35652437806129456
101,418.80606147792423,1,0,119,16.886089324951172
102,0.3265363476239145,0,0,600,2.1300272941589355
103,419.81909734755754,1,0,101,14.934860229492188
104,370.87082471407484,1,0,121,10.152970314025879
105,377.03157228045166,1,0,50,5.2905168533325195
106,16.169970877585,0,0,600,9.953506469726562
107,389.55120174586773,1,0,81,7.415333271026611
108,371.6348231192678,1,0,48,4.666751384735107
109,407.67419349204283,1,0,138,13.419086456298828
110,-115.31016391515732,0,1,27,1.7719664573669434
111,396.69477662444115,1,0,101,11.20488452911377
112,383.95532125327736,1,0,96,10.261964797973633
113,406.46051592205185,1,0,145,12.292134284973145
114,404.54002307076007,1,0,92,11.821150779724121
115,402.87313888501376,1,0,88,11.241727828979492
116,18.080977585324945,0,0,600,5.141736030578613
117,388.64884482417256,1,0,136,14.411904335021973
118,406.97984077446745,1,0,274,13.39726448059082
119,418.10944852791727,1,0,102,14.669344902038574
120,409.14271606877446,1,0,77,9.50332260131836
121,-18.794288254808635,0,0,600,5.553780555725098
122,397.5990768666379,1,0,143,15.303497314453125
123,376.32904279604554,1,0,70,5.784924507141113
124,-8.159311248551603,0,0,600,2.881141424179077
