timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
640000,174,186.28060251689232,215.33119336466459,0.5,0.04,340.48,8.872460234165192
650000,174,179.63376931581482,210.7430419875345,0.48,0.04,342.54,9.16348274588585
660000,174,201.66737033311233,196.36971933695222,0.52,0.0,344.02,7.259679967164994
670000,174,181.57354801210332,205.68935439185645,0.48,0.02,358.5,8.218226455450058
680000,174,173.15684646064096,229.6289256109925,0.5,0.08,328.56,8.526801009178161
690000,174,175.65786098863114,222.05023676246407,0.48,0.06,340.66,8.951105252504348
700000,174,217.91853408577037,197.62703269932743,0.56,0.0,325.94,8.03067970097065
710000,174,186.2110930067621,213.6654389807004,0.5,0.04,342.3,8.044023263454438
720000,174,196.50622560243886,209.13590269541712,0.52,0.02,336.74,7.251878089904785
730000,174,181.99551186846503,206.59395220283903,0.48,0.02,367.0,7.6769962406158445
740000,174,222.33344579523688,205.08562678657088,0.58,0.02,310.52,8.432659179419279
750000,174,164.58372466379078,218.97624220472906,0.46,0.06,338.16,8.025480346679688
760000,174,261.7070643680414,189.2801340389722,0.68,0.0,265.88,8.19626888036728
770000,174,213.9073326340735,220.19463852147675,0.58,0.06,289.12,8.93437350988388
780000,174,196.57799352161365,221.74915497326185,0.54,0.06,306.9,8.546032741069794
790000,174,176.74346229898177,216.40936517164005,0.48,0.04,357.88,8.512052068710327
800000,174,228.20038889856053,206.64169151083814,0.6,0.02,297.76,9.477161965370179
810000,174,240.4180054566,207.62261356034088,0.64,0.04,262.56,8.524031195640564
820000,174,182.7796022921757,216.0696691931816,0.5,0.04,336.46,8.851422114372253
830000,174,167.44510141733824,206.98665598027486,0.46,0.02,356.84,7.337635899335146
840000,174,146.52000820034516,207.32716707960492,0.4,0.04,395.52,7.8638483119010925
850000,174,189.8019339740296,222.13797976542267,0.52,0.06,331.92,8.445627307891845
860000,174,189.48348620224004,238.31646910658958,0.56,0.1,268.04,9.00196878671646
870000,174,227.27199823545044,201.7740921715409,0.6,0.02,311.44,8.615323874950409
880000,174,197.3943677423327,210.0542151019242,0.52,0.02,343.96,8.571270337104798
890000,174,223.49297311643477,200.42729979505145,0.58,0.02,302.14,8.387054426670074
900000,174,212.2269448112654,207.36617536574033,0.56,0.02,315.3,8.08383377701044
910000,174,196.65133042782705,201.52713883821093,0.5,0.02,352.06,9.233549251556397
920000,174,207.89678298217518,211.85839829012855,0.56,0.04,306.2,8.09605847120285
