timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
840000,1175,210.72931709224983,234.4974478137319,0.61,0.31,99.0,8.764458651840688
850000,1157,238.08079016507432,227.2450179850611,0.68,0.28,80.05,8.291494604051113
860000,1139,228.36379931230502,225.9813857342633,0.65,0.27,98.52,8.457714476957918
870000,1123,242.40250835571308,223.86017125204768,0.69,0.27,82.93,8.848864613771438
880000,1105,232.47630558048394,226.6712988464395,0.65,0.26,105.43,9.175135902762413
890000,1091,236.4479053687175,225.65140764819512,0.67,0.27,91.13,8.7539200848341
900000,1078,270.066406769205,210.7306937683854,0.75,0.22,78.72,8.457319315224886
910000,1071,263.75398934487635,215.5985064049639,0.74,0.24,70.56,8.043034176826477
920000,1058,250.24338905370604,219.07001610035968,0.7,0.24,91.19,8.388213056027888
930000,1047,233.1641800724229,228.17786603295113,0.67,0.29,77.14,8.220217922627926
940000,1035,232.85079573496625,226.36843675883088,0.66,0.27,90.52,8.165913288891316
950000,1024,244.94534864393543,223.98369733607484,0.69,0.26,84.34,8.38323166936636
960000,1014,265.2997042489436,215.70979992452018,0.74,0.24,72.28,8.33987824216485
970000,1005,256.7675312189833,222.3001343973904,0.73,0.27,59.18,7.773469380326569
980000,996,212.86150646295965,236.58607953747173,0.62,0.33,82.06,8.434019807577133
990000,988,248.4966279777156,225.48401941862807,0.71,0.28,63.02,7.815286450088024
1000000,981,282.0437507368292,206.72056861512414,0.78,0.22,57.83,7.850819485187531
1010000,976,246.06557664977854,225.28183748372913,0.71,0.29,58.71,7.6145231616497036
1020000,968,275.5362738044452,209.24418333163229,0.76,0.22,69.4,8.272327854335309
1030000,960,256.03278774001706,220.56041601631532,0.72,0.25,76.03,8.133997647762298
1040000,954,231.7852820810648,233.10019268313624,0.67,0.32,64.09,8.313569574058056
1050000,948,276.1166684298785,208.64825872593548,0.77,0.22,61.68,7.5913568660616875
1060000,940,274.7626781712551,206.89016996509733,0.74,0.2,92.03,9.376296352744102
1070000,933,300.5826242453352,190.40017013338132,0.81,0.16,77.34,8.594152522087096
1080000,927,214.28511201105735,234.47864839493727,0.63,0.32,80.25,7.842500398606062
1090000,921,248.85289079051552,227.97801711031707,0.71,0.29,59.54,8.12673479795456
1100000,915,202.8694606220639,240.06415222051643,0.61,0.36,71.32,7.89862088277936
1110000,916,259.65945255441125,221.87954412435118,0.73,0.27,61.76,8.437124203769491
1120000,918,272.21715040715776,210.0707925140082,0.75,0.22,73.62,8.208034372627734
1130000,920,226.79005110013387,227.5317520162683,0.65,0.29,84.67,8.223628050088882
1140000,923,278.12085702785816,207.29245773545867,0.76,0.21,76.22,8.623192085949704
1150000,926,243.37191308015696,225.7152712127487,0.69,0.28,74.19,8.323226065039634
1160000,928,258.90605782981555,220.94141146953632,0.72,0.25,75.0,8.480832512378692
1170000,930,252.5037123479368,221.32771972943522,0.72,0.27,62.12,7.747355287075043
