timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
3884128,9646,10.753849617581363,204.4852872123153,0.22,0.7,92.66,6.067995145916939
3894128,9329,6.929924807593636,202.1874839736946,0.22,0.72,81.34,6.107992484569549
3904128,9008,23.365720150640136,206.72057617515037,0.24,0.64,120.58,7.446986718475818
3914128,8725,3.566955980433777,205.02350156143063,0.22,0.74,78.32,6.365121859312057
3924128,8445,14.710407077517775,203.2690279434792,0.22,0.66,107.16,6.226174921989441
3934128,8206,29.47422184585088,214.86455284697269,0.26,0.66,96.48,5.92690326422453
3944128,7971,-35.6630406410803,163.1174870396154,0.12,0.78,97.54,5.541412571668625
3954128,7760,12.266428094629518,202.86602683186484,0.22,0.68,100.2,5.621067776679992
3964128,7568,8.150079182876215,204.83624150028328,0.22,0.72,82.5,6.434453956782818
3974128,7377,57.198184127174606,231.06057332113645,0.32,0.64,73.72,6.790586165189743
3984128,7191,62.34098959185198,229.55710668844583,0.32,0.58,111.8,7.269017040729523
3994128,7027,85.64817652464001,240.14698266503555,0.38,0.58,76.4,6.366344308853149
4004128,6844,-17.560077829514523,171.88203449600394,0.14,0.7,136.92,7.6509499108791355
4014128,6703,-26.47637977021368,182.5918120239352,0.16,0.82,52.98,5.112109290882945
4024128,6554,2.8592062516732404,194.6378520453861,0.2,0.7,99.74,5.859291126728058
4034128,6406,58.98316125608377,226.67283598272857,0.32,0.6,95.9,6.7711265177093445
4044128,6274,-4.753394019179686,193.56219686397867,0.2,0.76,67.62,5.504263436794281
4054128,6130,5.011028716211149,193.5795538843646,0.2,0.66,121.92,6.385545463869348
4064128,6029,47.11649094734017,225.59740214643813,0.3,0.64,91.64,6.996919621005654
4074128,5878,47.12862555948726,224.41181904454035,0.3,0.62,93.08,5.930918047279119
4084128,5729,60.34921628964821,220.52455974658884,0.3,0.56,134.3,8.056589697599412
4094128,5601,12.126870480455764,204.61207546846282,0.22,0.7,98.78,6.835976461917162
4104128,5451,46.146760322997395,217.57488412077876,0.28,0.58,129.82,6.527399090528488
4114128,5337,37.67268811750211,219.25325042022845,0.28,0.64,101.1,6.858466569781303
4124128,5238,9.021682788118124,204.22351176793651,0.22,0.72,78.12,5.917986633181572
4134128,5123,18.082659551355793,207.15212738936853,0.24,0.68,98.4,6.3758940953016285
4144128,5005,18.34110561796154,200.19234057498707,0.22,0.64,131.52,7.580722216889262
4154128,4905,36.39238904528948,220.12424817092855,0.28,0.66,85.36,6.592732791900635
4164128,4801,25.26028107142549,205.68753499955758,0.24,0.64,122.06,7.057123088389635
4174128,4707,12.379767821361565,202.29320027125732,0.22,0.68,106.68,6.540186213552952
4184128,4624,46.133319430816336,226.75104067929323,0.3,0.66,72.66,6.41147411942482
4194128,4544,27.39547449188176,215.22845602613341,0.26,0.68,85.86,6.516607732027769
4204128,4459,-18.758255763559006,182.58293435472024,0.16,0.72,107.08,5.8503038430213925
4214128,4376,15.247816206337848,199.4065048694838,0.22,0.66,121.68,6.670270508825779
4224128,4311,33.34552385835505,213.17791803144158,0.26,0.64,102.48,6.360698985606432
4234128,4238,-13.97903886880089,177.4994551380575,0.16,0.7,123.44,6.176176771223545
4244128,4176,35.457789766660134,225.33540064849018,0.28,0.68,65.62,5.361986913830042
4254128,4118,10.108256940456103,212.4892436815834,0.24,0.74,59.56,5.450125330090523
4264128,4051,66.58866355586783,228.0424414455453,0.32,0.56,127.92,7.185462135672569
4274128,3986,30.28364452200047,206.38345894964405,0.24,0.6,137.3,6.872593859583139
4284128,3920,-9.608844397670715,183.94855716909595,0.16,0.68,134.76,6.1822626358270645
4294128,3859,30.52728696331181,206.7693221146891,0.24,0.6,145.48,7.207723599672318
4304128,3813,-50.991160078521645,147.7684750110934,0.1,0.82,87.46,5.385889570713044
4314128,3753,13.6946323397792,208.86670810216057,0.24,0.72,78.06,6.281787811517716
4324128,3701,43.907423379927785,223.14648981740794,0.3,0.64,78.08,5.67019209086895
4334128,3644,-10.770205240672949,176.91177195175612,0.16,0.68,134.98,6.4178493911027905
4344128,3593,17.92576876745903,210.7308651487896,0.24,0.68,97.66,6.437776398658753
4354128,3544,20.47287104566756,207.940360022756,0.24,0.68,101.56,7.1393019157648085
4364128,3497,50.04043277539946,223.8252706996183,0.3,0.6,106.68,6.951877135038376
4374128,3454,-30.43773133553186,175.2573181857906,0.14,0.78,89.78,5.253229123651981
4384128,3413,-1.9845781292463653,196.55063877829116,0.2,0.72,88.16,5.457936890125275
4394128,3364,16.28790934395027,204.9401270443055,0.22,0.66,114.6,7.029301718771458
4404128,3315,5.689836446777626,193.9097109286596,0.2,0.66,123.58,6.741795872449875
4414128,3274,13.288627190323314,207.85229242960068,0.24,0.7,77.2,5.172054772377014
4424128,3230,16.012480138975224,203.01498829208194,0.22,0.66,116.88,6.700441112220287
4434128,3187,21.91689536519443,205.2714238456371,0.24,0.66,111.7,6.664390569925308
4444128,3143,10.974070857799942,192.6000767627193,0.2,0.64,139.54,7.4530522775650025
4454128,3107,55.901707536781906,230.07286495242226,0.32,0.64,78.12,6.550110530257225
4464128,3067,19.053917106687585,203.02640883704143,0.22,0.62,139.86,7.029068855047226
4474128,3030,-43.50634571728529,161.799831612101,0.12,0.82,74.02,5.237294146120548
4484128,2986,22.253823026352034,209.30059478692706,0.24,0.64,118.8,6.774022453427315
4494128,2946,33.01726212830734,222.60343503596337,0.28,0.68,71.54,5.772337287068367
4504128,2905,0.33596189771047646,200.55503241783612,0.2,0.72,93.94,6.166493268013
