update,timesteps,fps,train_return_mean,train_success_rate,train_collision_rate,train_episode_len_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,std_mean,early_stop
1,4096,1735.1,129.46046258540403,0.4722222222222222,0.5,112.0,177.23808629123042,236.88183634916885,0.5333333333333333,0.3333333333333333,128.56666666666666,15.156340022881826,481.0457152048747,-0.011169127056685586,962.1205596288045,1.1314862643678982,0.0055490804777946325,0.06642252604166667,0.4273245334625244,0.0
2,8192,1745.5,208.65531021283343,0.62,0.34,105.88,192.6262573475923,247.35846167524258,0.6,0.4,91.83333333333333,11.553649322191875,270.34242329597475,-0.010310860498187443,540.7122810681661,1.1345867718259492,0.004900375099775071,0.05939127604166667,0.4256186783313751,0.0
3,12288,1782.9,206.3426399021,0.62,0.34,115.4,111.70771496716924,237.6740650368852,0.43333333333333335,0.5,97.5,11.36291300257047,247.97569829622904,-0.012482061996706761,495.9831310590108,1.129674237469832,0.005227677553678708,0.064111328125,0.4259236752986908,0.0
4,16384,1806.8,151.78229381717804,0.5,0.4,160.38,222.7939254907355,237.82467502496883,0.6666666666666666,0.3333333333333333,103.8,13.379608472188314,150.6651600042979,-0.011717027427706247,301.36053301493325,1.1298434724410376,0.0064436991243079925,0.081005859375,0.4250251054763794,0.0
5,20480,1813.6,185.28211184635754,0.58,0.36,144.68,247.94754507719622,216.78924245843598,0.7,0.23333333333333334,114.16666666666667,14.213746619224548,334.74799014727273,-0.010337364203102576,669.5233540217082,1.1187522108356158,0.004861061759584118,0.05706380208333333,0.42131054401397705,0.0
6,24576,1788.1,208.15644851748345,0.62,0.32,142.14,248.0908980951296,224.66951045680054,0.7,0.23333333333333334,156.13333333333333,19.427158641815186,176.79216651916505,-0.01188842049256588,353.6147815068563,1.1122701992591222,0.005837687063709988,0.07527669270833333,0.42365360260009766,0.0
7,28672,1800.7,202.73503769331913,0.6,0.32,137.12,177.47003829554143,248.22476357159542,0.5666666666666667,0.4,92.66666666666667,11.917663065592448,222.89260268211365,-0.014158138326214006,445.8202546755473,1.1224737763404846,0.0075876117324999845,0.09944661458333333,0.42498892545700073,0.0
8,32768,1805.3,156.46850887760064,0.52,0.44,116.2,196.0583889053077,242.9494283202022,0.6,0.4,84.36666666666666,11.07772364616394,207.1105434735616,-0.015739814133848996,414.2593406041463,1.1287076503038407,0.007536419495590962,0.09733072916666667,0.4259115755558014,0.0
9,36864,1806.1,180.7420065739799,0.56,0.36,127.04,212.11415249659385,232.12817321880812,0.6333333333333333,0.3,123.23333333333333,14.358105526367824,136.43123313585917,-0.012415112260108193,272.8939997514089,1.1171437447269759,0.007636276378858989,0.09703776041666666,0.4186776280403137,0.0
10,40960,1818.9,158.69911179777776,0.52,0.42,118.16,170.80321365618786,255.23444895673765,0.5666666666666667,0.43333333333333335,79.03333333333333,10.587366318702697,239.64607421557108,-0.010493581763391073,479.31967207590736,1.0898525794347127,0.005869756759299586,0.074951171875,0.4161437153816223,0.0
11,45056,1797.4,173.94706048775072,0.56,0.42,111.5,125.92334359814734,239.52270651106485,0.43333333333333335,0.4666666666666667,132.13333333333333,16.468132720390955,148.11642456054688,-0.011881974859473605,296.2631779829661,1.0933283905188242,0.00728886488165396,0.09010416666666667,0.4208168387413025,0.0
12,49152,1779.7,208.00377465156942,0.62,0.32,108.32,250.37991203108993,223.8089562178709,0.7,0.23333333333333334,126.16666666666667,14.643587223688762,185.3191180229187,-0.013439260597806424,370.6717529296875,1.1062670931220056,0.007185173690959346,0.09033203125,0.4207572937011719,0.0
13,53248,1759.0,238.28905739501897,0.68,0.32,85.24,124.86632458146703,233.64393571942432,0.43333333333333335,0.43333333333333335,141.8,16.67115114927292,111.76310993035635,-0.012863581158065547,223.55851531823475,1.0946613664428393,0.009478135228952548,0.121337890625,0.4154442548751831,0.0
14,57344,1755.0,227.8523946106686,0.66,0.32,101.16,196.22732114393912,246.96661033525166,0.6,0.4,101.0,12.846406971414885,146.80080488522847,-0.013610421435441823,293.6353438536326,1.0857726400097212,0.007890696706211505,0.099853515625,0.4176633656024933,0.0
15,61440,1760.1,208.14598314273306,0.62,0.36,104.58,155.82455926569347,252.29893676388437,0.5333333333333333,0.4666666666666667,63.93333333333333,7.786177599430085,127.09730711778005,-0.014824122910310204,254.23079047203063,1.087732485930125,0.008755581720227687,0.11197916666666667,0.4149569272994995,0.0
16,65536,1754.3,215.64180820418204,0.64,0.3,132.32,178.67534058282092,245.6307414904121,0.5666666666666667,0.4,110.0,14.425179028511048,179.3093862056732,-0.012613604087770606,358.65046571095786,1.0777568479379018,0.007727132641593926,0.10076497395833334,0.41432780027389526,0.0
17,69632,1748.8,183.2182697958391,0.58,0.38,134.18,230.16680465031408,230.1031397771616,0.6666666666666666,0.3,108.43333333333334,13.477095701297124,133.68568777243297,-0.010817982793863241,267.3994635740916,1.0748612840970357,0.0073174053332574355,0.093408203125,0.41417253017425537,0.0
18,73728,1748.2,206.89034784183204,0.64,0.34,99.26,208.67836500848338,246.6060575031783,0.6333333333333333,0.36666666666666664,95.3,12.467912077903748,223.57398285865784,-0.011306100886819574,447.17705132166543,1.078746290008227,0.007070837447827216,0.09090169270833333,0.41563764214515686,0.0
19,77824,1743.4,170.71809836202036,0.56,0.4,118.3,210.3295214166463,238.4972843116044,0.6333333333333333,0.3333333333333333,105.76666666666667,12.944108022749424,125.82619712352752,-0.014439011078017453,251.68772393862406,1.0758967245618503,0.00826872623244223,0.10439453125,0.4119725823402405,0.0
20,81920,1724.6,202.47229082521568,0.62,0.34,117.34,209.23065370537174,220.58830324333235,0.6,0.2,189.76666666666668,20.183056553204853,172.03562302589415,-0.01191690174358276,344.10141825675964,1.0561039278904596,0.007581616656292075,0.09720052083333333,0.4084133505821228,0.0
21,86016,1721.1,172.22236306322972,0.56,0.38,129.36,167.4880256530639,248.53948507596027,0.5333333333333333,0.4,113.93333333333334,14.773292680581411,160.32402254740398,-0.010299648410485437,320.67496412595113,1.053716376920541,0.00739975121008077,0.09036458333333333,0.41217130422592163,0.0
22,90112,1719.7,164.1380843775944,0.54,0.42,117.04,247.9946741485266,228.21933645016037,0.7,0.26666666666666666,107.76666666666667,13.850918324788411,178.8786140759786,-0.013591655997637038,357.7907896677653,1.0628856241703033,0.007124308250301207,0.09055989583333333,0.41057831048965454,0.0
23,94208,1716.3,196.02099837734488,0.6,0.36,117.6,227.50788860003553,232.98225257997933,0.6666666666666666,0.3,119.4,14.231528854370117,152.19533689022063,-0.011198009370127692,304.4193304538727,1.0432671969135603,0.006571565134800039,0.08289388020833334,0.4034968614578247,0.0
24,98304,1714.3,207.6307306402083,0.62,0.34,114.46,215.1818290540579,233.94278991788565,0.6333333333333333,0.3,112.9,12.498284578323364,150.55846891403198,-0.00990202878213798,301.14283526738484,1.0164355248212815,0.008102270673650007,0.10384114583333333,0.40109795331954956,0.0
25,102400,1713.0,206.8986719098327,0.62,0.34,97.52,157.00911573868467,253.1922170895259,0.5333333333333333,0.4666666666666667,108.36666666666666,13.95435835123062,199.17491723696392,-0.013285489733486125,398.3824171066284,1.0014737588663896,0.00654696023169284,0.08367513020833334,0.3972463309764862,0.0
26,106496,1714.7,260.0318064345515,0.72,0.22,130.82,227.82362514571682,234.20435818253281,0.6666666666666666,0.3,89.53333333333333,10.063603842258454,81.14048020839691,-0.010630361144042885,162.30812075138093,0.9832804647584756,0.010038057547353674,0.12301432291666667,0.3951147794723511,0.0
27,110592,1702.6,231.2547506458914,0.66,0.28,140.92,190.25180879567725,235.43552386817856,0.5666666666666667,0.3,149.13333333333333,15.512336937586467,149.46684084733326,-0.014664455432406005,298.96889096895853,0.9805652270714442,0.008591265657256979,0.11336263020833333,0.3953184485435486,0.0
28,114688,1702.0,173.77910873186346,0.54,0.38,126.66,245.29975017146072,232.43614533115664,0.7,0.3,87.53333333333333,11.424930477142334,150.09833526611328,-0.010966064986617615,300.22447527249653,0.9783632688224315,0.007624463195679709,0.09521484375,0.39223968982696533,0.0
29,118784,1699.6,181.70424532361565,0.56,0.34,131.58,198.2858551498881,239.81704999220918,0.6,0.3333333333333333,110.16666666666667,13.897306680679321,96.37998106756876,-0.01114743756303607,192.78804945834847,0.9652029785999032,0.009147197049284397,0.11540697674418604,0.39222243428230286,1.0
30,122880,1697.5,206.60141946667926,0.62,0.32,126.46,280.44530355541303,204.77015944555563,0.7666666666666667,0.2,113.5,14.011289596557617,108.54914629459381,-0.013911294399683053,217.1318655649821,0.958121798435847,0.009800009990188603,0.126806640625,0.3884362280368805,0.0
31,126976,1693.2,207.6106954789173,0.62,0.32,127.62,231.70955128792588,228.02515910612777,0.6666666666666666,0.26666666666666666,135.96666666666667,15.47674290339152,152.28163895606994,-0.0118599621753674,304.59266584714254,0.9443452467521032,0.0075652511547862865,0.09825846354166666,0.3876761794090271,0.0
32,131072,1691.9,218.28412224847045,0.64,0.32,102.84,266.37477761398725,219.85021853768097,0.7333333333333333,0.23333333333333334,116.63333333333334,15.289718707402548,164.65239860216778,-0.012368417589459568,329.33515748977663,0.9366425444682439,0.007600914809154346,0.09593098958333333,0.3847559988498688,0.0
33,135168,1684.4,210.69193911119436,0.62,0.3,136.56,225.46572468248587,214.77656328443982,0.6333333333333333,0.2,166.86666666666667,16.707396213213602,88.0588930850377,-0.010474044242034398,176.14422509189328,0.9151664708816954,0.010836697343932744,0.1354949034334764,0.3793204426765442,1.0
34,139264,1685.0,221.99425481597922,0.64,0.26,159.98,265.08204824043344,214.449717318014,0.7333333333333333,0.23333333333333334,95.13333333333334,12.343921136856078,108.7914248307546,-0.011952907046846425,217.61220575968426,0.908682623753945,0.010856738902414993,0.137451171875,0.38247716426849365,0.0
35,143360,1684.7,226.44459806626242,0.66,0.26,154.46,250.66181595866183,223.66902847270805,0.7,0.26666666666666666,107.06666666666666,13.488930638631185,120.69195306301117,-0.009108419586361076,241.40762376785278,0.916579772780339,0.0076015290973979665,0.09646809895833333,0.3835655450820923,0.0
36,147456,1684.8,187.06471698953425,0.58,0.4,83.58,192.77824709732425,247.88505174596614,0.6,0.4,107.9,12.64104865392049,140.4100068171819,-0.01239977523800917,280.8503594080607,0.9241546293099722,0.007861762689814592,0.10035807291666667,0.3847346901893616,0.0
