update,timesteps,fps,train_return_mean,train_success_rate,train_collision_rate,train_episode_len_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,std_mean,early_stop
1,4096,1801.5,309.8027631859823,0.7931034482758621,0.20689655172413793,139.82758620689654,319.9866690655603,198.24449790097532,0.8,0.16666666666666666,155.56666666666666,19.579906662305195,151.07956062992918,-0.0008971805601746221,302.16261561912825,0.848646584945389,0.010663027458093307,0.13785601265822786,0.38236039876937866,1.0
2,8192,1801.0,314.99491623696133,0.7872340425531915,0.1702127659574468,173.80851063829786,336.5249260429661,189.03258599474864,0.8333333333333334,0.13333333333333333,170.66666666666666,20.03389141559601,126.03434072566938,-0.0011630899308225776,252.07272116745574,0.8589027901239032,0.010746271928619074,0.14715189873417722,0.3814881145954132,1.0
3,12288,1780.0,334.8309478509449,0.82,0.12,166.96,394.6682251514419,115.33200442317236,0.9333333333333333,0.03333333333333333,152.7,21.147093121210734,115.53563823850136,0.001599240982098373,231.06974401999645,0.832760969015557,0.015135882411328122,0.19180610236220472,0.3738151788711548,1.0
4,16384,1760.5,324.54472240497654,0.8,0.16,142.34,279.57341131320356,214.1023230669953,0.7,0.2,163.3,18.770744832356772,119.38275746945982,0.0019458908053046023,238.76325489562234,0.8160105185744203,0.01300741956471523,0.16116898148148148,0.3749133348464966,1.0
5,20480,1785.7,334.24362894062244,0.82,0.16,137.84,300.58904606153493,210.7842939815562,0.7666666666666667,0.16666666666666666,139.8,17.607387359937032,117.7640609741211,0.002810432793921791,235.52414909998575,0.8239427221318086,0.009935132065341653,0.13289388020833334,0.3755173981189728,1.0
6,24576,1780.6,323.4341472714192,0.8,0.18,148.04,278.6791104405881,227.2354749848738,0.7,0.23333333333333334,148.53333333333333,18.57743983268738,155.22522628307343,0.0014333610160974786,310.44923996925354,0.8288444122299552,0.012677303431701148,0.1414794921875,0.3761885464191437,1.0
7,28672,1760.9,289.9450471393949,0.72,0.2,170.16,262.3055698277196,226.1010001094378,0.6666666666666666,0.26666666666666666,160.43333333333334,18.80906958580017,131.09701896243627,-0.002407932889440821,262.2004981994629,0.8238432493474749,0.009919851393594097,0.12569444444444444,0.37268519401550293,1.0
8,32768,1729.5,216.96059725801285,0.56,0.28,187.2,134.25124082168523,221.0544388109003,0.36666666666666664,0.36666666666666664,220.1,18.093819975852966,275.4221992492676,-0.0027783617842942476,550.8516044616699,0.8139087185263634,0.01577755830658134,0.16455078125,0.37226125597953796,1.0
9,36864,1699.7,181.18292801999502,0.5,0.36,175.96,237.68757177774114,227.65131042822088,0.6,0.3333333333333333,180.93333333333334,22.171752452850342,98.29770308481136,-0.000767678547073418,196.59855818412674,0.8089366739904377,0.0100833744427163,0.125,0.37029674649238586,1.0
10,40960,1714.5,240.32218870898248,0.62,0.26,172.5,195.30095969174096,238.58997848616877,0.5333333333333333,0.4,160.06666666666666,18.469762873649596,332.25436062282984,0.0108406873833802,664.4886305067274,0.804317918088701,0.014235726725827489,0.1618923611111111,0.3707211911678314,1.0
